Country,Year,Continent,Disorder,Percentage
Ireland,2010,Europa,Schizophrenia ,"0,325505288006"
Ireland,2011,Europa,Schizophrenia ,"0,325887166488"
Ireland,2012,Europa,Schizophrenia ,"0,326288487208"
Ireland,2013,Europa,Schizophrenia ,"0,32668827155"
Ireland,2014,Europa,Schizophrenia ,"0,327088586668"
Ireland,2015,Europa,Schizophrenia ,"0,327455769799"
Ireland,2016,Europa,Schizophrenia ,"0,327778535839"
Ireland,2017,Europa,Schizophrenia ,"0,328007666524999"
Israel,1990,Asia,Schizophrenia ,"0,26169794052"
Israel,1991,Asia,Schizophrenia ,"0,260943758487"
Israel,1992,Asia,Schizophrenia ,"0,26033286903"
Israel,1993,Asia,Schizophrenia ,"0,259908027194"
Israel,1994,Asia,Schizophrenia ,"0,25967905318"
Israel,1995,Asia,Schizophrenia ,"0,259657748762999"
Israel,1996,Asia,Schizophrenia ,"0,259894415826"
Israel,1997,Asia,Schizophrenia ,"0,260318455863"
Israel,1998,Asia,Schizophrenia ,"0,260820901008999"
Israel,1999,Asia,Schizophrenia ,"0,261246339705"
Israel,2000,Asia,Schizophrenia ,"0,261466580744"
Israel,2001,Asia,Schizophrenia ,"0,261444842743"
Israel,2002,Asia,Schizophrenia ,"0,261272610805"
Israel,2003,Asia,Schizophrenia ,"0,261066841457"
Israel,2004,Asia,Schizophrenia ,"0,260892267111"
Israel,2005,Asia,Schizophrenia ,"0,260848629212"
Israel,2006,Asia,Schizophrenia ,"0,261079890948"
Israel,2007,Asia,Schizophrenia ,"0,261523151079"
Israel,2008,Asia,Schizophrenia ,"0,262041073575"
Israel,2009,Asia,Schizophrenia ,"0,262472051665"
Israel,2010,Asia,Schizophrenia ,"0,262676628803"
Israel,2011,Asia,Schizophrenia ,"0,262632528134"
Israel,2012,Asia,Schizophrenia ,"0,262422597747"
Israel,2013,Asia,Schizophrenia ,"0,262064427863"
Israel,2014,Asia,Schizophrenia ,"0,261536220715"
Israel,2015,Asia,Schizophrenia ,"0,260875382108999"
Israel,2016,Asia,Schizophrenia ,"0,260074778433"
Israel,2017,Asia,Schizophrenia ,"0,25913933072"
Italy,1990,Europa,Schizophrenia ,"0,234853200304999"
Italy,1991,Europa,Schizophrenia ,"0,235162706125"
Italy,1992,Europa,Schizophrenia ,"0,23542387572"
Italy,1993,Europa,Schizophrenia ,"0,235642984055"
Italy,1994,Europa,Schizophrenia ,"0,235817021105"
Italy,1995,Europa,Schizophrenia ,"0,235932099294"
Italy,1996,Europa,Schizophrenia ,"0,236018817433"
Italy,1997,Europa,Schizophrenia ,"0,236112926536999"
Italy,1998,Europa,Schizophrenia ,"0,236204118903999"
Italy,1999,Europa,Schizophrenia ,"0,236284546239"
Italy,2000,Europa,Schizophrenia ,"0,236358811176"
Italy,2001,Europa,Schizophrenia ,"0,236413377856"
Italy,2002,Europa,Schizophrenia ,"0,236456333049"
Italy,2003,Europa,Schizophrenia ,"0,23648952748"
Italy,2004,Europa,Schizophrenia ,"0,236511805249"
Italy,2005,Europa,Schizophrenia ,"0,23652706519"
Italy,2006,Europa,Schizophrenia ,"0,23659266889"
Italy,2007,Europa,Schizophrenia ,"0,236734919794"
Italy,2008,Europa,Schizophrenia ,"0,236887323698"
Italy,2009,Europa,Schizophrenia ,"0,237003317273"
Italy,2010,Europa,Schizophrenia ,"0,237025811239"
Italy,2011,Europa,Schizophrenia ,"0,236972650062"
Italy,2012,Europa,Schizophrenia ,"0,236901408894"
Italy,2013,Europa,Schizophrenia ,"0,236808503435"
Italy,2014,Europa,Schizophrenia ,"0,236688347495"
Italy,2015,Europa,Schizophrenia ,"0,23654497096"
Italy,2016,Europa,Schizophrenia ,"0,236384523161"
Italy,2017,Europa,Schizophrenia ,"0,236197452312"
Mexico,1990,América,Schizophrenia ,"0,206031886406"
Mexico,1991,América,Schizophrenia ,"0,206368733257999"
Mexico,1992,América,Schizophrenia ,"0,20669289908"
Mexico,1993,América,Schizophrenia ,"0,20699196073"
Mexico,1994,América,Schizophrenia ,"0,207252860421"
Mexico,1995,América,Schizophrenia ,"0,207464836693"
Mexico,1996,América,Schizophrenia ,"0,207603353528"
Mexico,1997,América,Schizophrenia ,"0,2076765177"
Mexico,1998,América,Schizophrenia ,"0,207716991342"
Mexico,1999,América,Schizophrenia ,"0,20776945342"
Mexico,2000,América,Schizophrenia ,"0,207882216332"
Mexico,2001,América,Schizophrenia ,"0,208088434725"
Mexico,2002,América,Schizophrenia ,"0,208358237043"
Mexico,2003,América,Schizophrenia ,"0,208653267385999"
Mexico,2004,América,Schizophrenia ,"0,208936801034999"
Mexico,2005,América,Schizophrenia ,"0,209168084860999"
Mexico,2006,América,Schizophrenia ,"0,209401879824"
Mexico,2007,América,Schizophrenia ,"0,20968456903"
Mexico,2008,América,Schizophrenia ,"0,209977790131"
Mexico,2009,América,Schizophrenia ,"0,21024068346"
Mexico,2010,América,Schizophrenia ,"0,210427492063"
Mexico,2011,América,Schizophrenia ,"0,210574023688"
Mexico,2012,América,Schizophrenia ,"0,210740636071"
Mexico,2013,América,Schizophrenia ,"0,210925934156"
Mexico,2014,América,Schizophrenia ,"0,211123558747999"
Mexico,2015,América,Schizophrenia ,"0,211334219288999"
Mexico,2016,América,Schizophrenia ,"0,211550954405"
Mexico,2017,América,Schizophrenia ,"0,211765456029"
Moldova,1990,Europa,Schizophrenia ,"0,184910842472"
Moldova,1991,Europa,Schizophrenia ,"0,184414847651"
Moldova,1992,Europa,Schizophrenia ,"0,183897032656"
Moldova,1993,Europa,Schizophrenia ,"0,183376496584"
Moldova,1994,Europa,Schizophrenia ,"0,182858026741"
Moldova,1995,Europa,Schizophrenia ,"0,182354725163"
Moldova,1996,Europa,Schizophrenia ,"0,181715169362"
Moldova,1997,Europa,Schizophrenia ,"0,180901957769"
Moldova,1998,Europa,Schizophrenia ,"0,18007910186"
Moldova,1999,Europa,Schizophrenia ,"0,179425723802"
Moldova,2000,Europa,Schizophrenia ,"0,179101084194999"
Moldova,2001,Europa,Schizophrenia ,"0,17904523586"
Moldova,2002,Europa,Schizophrenia ,"0,179053734012999"
Moldova,2003,Europa,Schizophrenia ,"0,179119567604"
Moldova,2004,Europa,Schizophrenia ,"0,179227032821999"
Moldova,2005,Europa,Schizophrenia ,"0,179363505747"
Moldova,2006,Europa,Schizophrenia ,"0,179634906192"
Moldova,2007,Europa,Schizophrenia ,"0,180091416975"
Moldova,2008,Europa,Schizophrenia ,"0,180634858495"
Moldova,2009,Europa,Schizophrenia ,"0,181159881219999"
Moldova,2010,Europa,Schizophrenia ,"0,181554091325"
Moldova,2011,Europa,Schizophrenia ,"0,181856330594"
Moldova,2012,Europa,Schizophrenia ,"0,182168982039999"
Moldova,2013,Europa,Schizophrenia ,"0,182491575816999"
Moldova,2014,Europa,Schizophrenia ,"0,182811996118"
Moldova,2015,Europa,Schizophrenia ,"0,183130691305"
Moldova,2016,Europa,Schizophrenia ,"0,18342940787"
Moldova,2017,Europa,Schizophrenia ,"0,183710487522"
Netherlands,1990,Europa,Schizophrenia ,"0,372878525322"
Netherlands,1991,Europa,Schizophrenia ,"0,373018398092"
Netherlands,1992,Europa,Schizophrenia ,"0,373143324465"
Netherlands,1993,Europa,Schizophrenia ,"0,373261651629"
Netherlands,1994,Europa,Schizophrenia ,"0,373354929189"
Netherlands,1995,Europa,Schizophrenia ,"0,373431524912999"
Netherlands,1996,Europa,Schizophrenia ,"0,373494269688"
Netherlands,1997,Europa,Schizophrenia ,"0,373570602438"
Netherlands,1998,Europa,Schizophrenia ,"0,373660608853"
Netherlands,1999,Europa,Schizophrenia ,"0,373747022217"
Netherlands,2000,Europa,Schizophrenia ,"0,37383853928"
Netherlands,2001,Europa,Schizophrenia ,"0,374019312691"
Netherlands,2002,Europa,Schizophrenia ,"0,374324222416"
Netherlands,2003,Europa,Schizophrenia ,"0,374665117727"
Netherlands,2004,Europa,Schizophrenia ,"0,374961072049"
Netherlands,2005,Europa,Schizophrenia ,"0,375092334254"
Netherlands,2006,Europa,Schizophrenia ,"0,375109558864"
Netherlands,2007,Europa,Schizophrenia ,"0,375087485012"
Netherlands,2008,Europa,Schizophrenia ,"0,374990516011"
Netherlands,2009,Europa,Schizophrenia ,"0,374801654067"
Netherlands,2010,Europa,Schizophrenia ,"0,374513780638"
Netherlands,2011,Europa,Schizophrenia ,"0,373790623660999"
Netherlands,2012,Europa,Schizophrenia ,"0,372408394576"
Netherlands,2013,Europa,Schizophrenia ,"0,370457627424"
Netherlands,2014,Europa,Schizophrenia ,"0,368015078538"
Netherlands,2015,Europa,Schizophrenia ,"0,365153663523999"
Netherlands,2016,Europa,Schizophrenia ,"0,361956085045"
Netherlands,2017,Europa,Schizophrenia ,"0,358487187971999"
New Zealand,1990,Oceanía,Schizophrenia ,"0,340889012796"
New Zealand,1991,Oceanía,Schizophrenia ,"0,340392253312"
New Zealand,1992,Oceanía,Schizophrenia ,"0,339937499629"
New Zealand,1993,Oceanía,Schizophrenia ,"0,339561394547"
New Zealand,1994,Oceanía,Schizophrenia ,"0,339262852811999"
New Zealand,1995,Oceanía,Schizophrenia ,"0,339065587239"
New Zealand,1996,Oceanía,Schizophrenia ,"0,338947925871"
New Zealand,1997,Oceanía,Schizophrenia ,"0,338839493244"
New Zealand,1998,Oceanía,Schizophrenia ,"0,338762275912"
New Zealand,1999,Oceanía,Schizophrenia ,"0,33870160791"
New Zealand,2000,Oceanía,Schizophrenia ,"0,338676960749"
New Zealand,2001,Oceanía,Schizophrenia ,"0,338835398401"
New Zealand,2002,Oceanía,Schizophrenia ,"0,339223215019"
New Zealand,2003,Oceanía,Schizophrenia ,"0,339718116563"
New Zealand,2004,Oceanía,Schizophrenia ,"0,340177119273999"
New Zealand,2005,Oceanía,Schizophrenia ,"0,340482886647"
New Zealand,2006,Oceanía,Schizophrenia ,"0,34066640897"
New Zealand,2007,Oceanía,Schizophrenia ,"0,340805845585"
New Zealand,2008,Oceanía,Schizophrenia ,"0,340919846373999"
New Zealand,2009,Oceanía,Schizophrenia ,"0,341022948916999"
New Zealand,2010,Oceanía,Schizophrenia ,"0,341070620442"
New Zealand,2011,Oceanía,Schizophrenia ,"0,341082259527"
New Zealand,2012,Oceanía,Schizophrenia ,"0,341054248674"
New Zealand,2013,Oceanía,Schizophrenia ,"0,341030735918"
New Zealand,2014,Oceanía,Schizophrenia ,"0,340994152896999"
New Zealand,2015,Oceanía,Schizophrenia ,"0,340989561487999"
New Zealand,2016,Oceanía,Schizophrenia ,"0,341011203625"
New Zealand,2017,Oceanía,Schizophrenia ,"0,341050948856"
Nigeria,1990,África,Schizophrenia ,"0,174478576778"
Nigeria,1991,África,Schizophrenia ,"0,174085648615"
Nigeria,1992,África,Schizophrenia ,"0,173720458616"
Nigeria,1993,África,Schizophrenia ,"0,173400146396"
Nigeria,1994,África,Schizophrenia ,"0,17314131714"
Nigeria,1995,África,Schizophrenia ,"0,172963893044999"
Nigeria,1996,África,Schizophrenia ,"0,17280519494"
Nigeria,1997,África,Schizophrenia ,"0,172617221918"
Nigeria,1998,África,Schizophrenia ,"0,172446759282"
Nigeria,1999,África,Schizophrenia ,"0,172337582801"
Nigeria,2000,África,Schizophrenia ,"0,172336080306"
Nigeria,2001,África,Schizophrenia ,"0,172583696978"
Nigeria,2002,África,Schizophrenia ,"0,173112441163999"
Nigeria,2003,África,Schizophrenia ,"0,173806416011"
Nigeria,2004,África,Schizophrenia ,"0,174543095583"
Nigeria,2005,África,Schizophrenia ,"0,175205171539"
Nigeria,2006,África,Schizophrenia ,"0,175915849535"
Nigeria,2007,África,Schizophrenia ,"0,176802909199"
Nigeria,2008,África,Schizophrenia ,"0,177741393766"
Nigeria,2009,África,Schizophrenia ,"0,178593949931"
Nigeria,2010,África,Schizophrenia ,"0,179213278893"
Nigeria,2011,África,Schizophrenia ,"0,17966846954"
Nigeria,2012,África,Schizophrenia ,"0,180126149235999"
Nigeria,2013,África,Schizophrenia ,"0,180574761792"
Nigeria,2014,África,Schizophrenia ,"0,181008021042999"
Nigeria,2015,África,Schizophrenia ,"0,181420763034"
Nigeria,2016,África,Schizophrenia ,"0,18179464039"
Nigeria,2017,África,Schizophrenia ,"0,182126448626"
Philippines,1990,Asia,Schizophrenia ,"0,211639134745"
Philippines,1991,Asia,Schizophrenia ,"0,211847161225"
Philippines,1992,Asia,Schizophrenia ,"0,212073224061999"
Philippines,1993,Asia,Schizophrenia ,"0,212294900994"
Philippines,1994,Asia,Schizophrenia ,"0,212490602019"
Philippines,1995,Asia,Schizophrenia ,"0,212637321686999"
Philippines,1996,Asia,Schizophrenia ,"0,212898154561"
Philippines,1997,Asia,Schizophrenia ,"0,213367237089"
Philippines,1998,Asia,Schizophrenia ,"0,213909326277"
Philippines,1999,Asia,Schizophrenia ,"0,214398586131"
Philippines,2000,Asia,Schizophrenia ,"0,214687486204"
Philippines,2001,Asia,Schizophrenia ,"0,214956222358"
Philippines,2002,Asia,Schizophrenia ,"0,215419620928"
Philippines,2003,Asia,Schizophrenia ,"0,21599948476"
Philippines,2004,Asia,Schizophrenia ,"0,216578511276999"
Philippines,2005,Asia,Schizophrenia ,"0,216989368645"
Philippines,2006,Asia,Schizophrenia ,"0,217313369968999"
Philippines,2007,Asia,Schizophrenia ,"0,217722657109"
Philippines,2008,Asia,Schizophrenia ,"0,218167157157"
Philippines,2009,Asia,Schizophrenia ,"0,218606475329"
Philippines,2010,Asia,Schizophrenia ,"0,218990508363"
Philippines,2011,Asia,Schizophrenia ,"0,219409637655"
Philippines,2012,Asia,Schizophrenia ,"0,219958165899"
Philippines,2013,Asia,Schizophrenia ,"0,220632294389"
Philippines,2014,Asia,Schizophrenia ,"0,221422346172"
Philippines,2015,Asia,Schizophrenia ,"0,222323371307"
Philippines,2016,Asia,Schizophrenia ,"0,223320945971"
Philippines,2017,Asia,Schizophrenia ,"0,224422402379"
Poland,1990,Europa,Schizophrenia ,"0,197393473292"
Poland,1991,Europa,Schizophrenia ,"0,197612666"
Poland,1992,Europa,Schizophrenia ,"0,197851147215"
Poland,1993,Europa,Schizophrenia ,"0,198091633258"
Poland,1994,Europa,Schizophrenia ,"0,198324937077999"
Poland,1995,Europa,Schizophrenia ,"0,198533858834"
Poland,1996,Europa,Schizophrenia ,"0,198794063487"
Poland,1997,Europa,Schizophrenia ,"0,199136655959"
Poland,1998,Europa,Schizophrenia ,"0,199522847429"
Poland,1999,Europa,Schizophrenia ,"0,199888223573"
Poland,2000,Europa,Schizophrenia ,"0,200180884756"
Poland,2001,Europa,Schizophrenia ,"0,200494179942"
Poland,2002,Europa,Schizophrenia ,"0,200909323467999"
Poland,2003,Europa,Schizophrenia ,"0,201362515168"
Poland,2004,Europa,Schizophrenia ,"0,201792369961"
Poland,2005,Europa,Schizophrenia ,"0,202140753704"
Poland,2006,Europa,Schizophrenia ,"0,202537090261999"
Poland,2007,Europa,Schizophrenia ,"0,203085954109"
Poland,2008,Europa,Schizophrenia ,"0,203692259166"
Poland,2009,Europa,Schizophrenia ,"0,204260263645"
Poland,2010,Europa,Schizophrenia ,"0,204688292163999"
Poland,2011,Europa,Schizophrenia ,"0,20503762669"
Poland,2012,Europa,Schizophrenia ,"0,205427947622999"
Poland,2013,Europa,Schizophrenia ,"0,205857641662"
Poland,2014,Europa,Schizophrenia ,"0,206321393228"
Poland,2015,Europa,Schizophrenia ,"0,206805616589"
Poland,2016,Europa,Schizophrenia ,"0,207301923946"
Poland,2017,Europa,Schizophrenia ,"0,207809899983"
Portugal,1990,Europa,Schizophrenia ,"0,245586616181999"
Portugal,1991,Europa,Schizophrenia ,"0,246087911231"
Portugal,1992,Europa,Schizophrenia ,"0,246562600104"
Portugal,1993,Europa,Schizophrenia ,"0,246984668801999"
Portugal,1994,Europa,Schizophrenia ,"0,247327803074"
Portugal,1995,Europa,Schizophrenia ,"0,247567806946999"
Portugal,1996,Europa,Schizophrenia ,"0,247745181049999"
Portugal,1997,Europa,Schizophrenia ,"0,247924893325"
Portugal,1998,Europa,Schizophrenia ,"0,24809726048"
Portugal,1999,Europa,Schizophrenia ,"0,248237335097999"
Portugal,2000,Europa,Schizophrenia ,"0,24836876635"
Portugal,2001,Europa,Schizophrenia ,"0,248486043526"
Portugal,2002,Europa,Schizophrenia ,"0,248622044918999"
Portugal,2003,Europa,Schizophrenia ,"0,248758762025"
Portugal,2004,Europa,Schizophrenia ,"0,248861874259999"
Portugal,2005,Europa,Schizophrenia ,"0,248915894787"
Portugal,2006,Europa,Schizophrenia ,"0,248918142518"
Portugal,2007,Europa,Schizophrenia ,"0,248874468893"
Portugal,2008,Europa,Schizophrenia ,"0,248820922494999"
Portugal,2009,Europa,Schizophrenia ,"0,248754934919"
Portugal,2010,Europa,Schizophrenia ,"0,248722089287"
Portugal,2011,Europa,Schizophrenia ,"0,248717095946"
Portugal,2012,Europa,Schizophrenia ,"0,248740545957"
Portugal,2013,Europa,Schizophrenia ,"0,24879407962"
Portugal,2014,Europa,Schizophrenia ,"0,248883443593"
Portugal,2015,Europa,Schizophrenia ,"0,249003595532"
Portugal,2016,Europa,Schizophrenia ,"0,249159772817"
Portugal,2017,Europa,Schizophrenia ,"0,249372352701"
Russia,1990,Europa,Schizophrenia ,"0,191257644126"
Russia,1991,Europa,Schizophrenia ,"0,191069813024"
Russia,1992,Europa,Schizophrenia ,"0,190839914115"
Russia,1993,Europa,Schizophrenia ,"0,190582563848"
Russia,1994,Europa,Schizophrenia ,"0,190314583138"
Russia,1995,Europa,Schizophrenia ,"0,190049731537"
Russia,1996,Europa,Schizophrenia ,"0,189602010545"
Russia,1997,Europa,Schizophrenia ,"0,188906509358"
Russia,1998,Europa,Schizophrenia ,"0,188161967328"
Russia,1999,Europa,Schizophrenia ,"0,187575869167"
Russia,2000,Europa,Schizophrenia ,"0,187355022022"
Russia,2001,Europa,Schizophrenia ,"0,187460431865"
Russia,2002,Europa,Schizophrenia ,"0,187701613397"
Russia,2003,Europa,Schizophrenia ,"0,188045672157"
Russia,2004,Europa,Schizophrenia ,"0,188459686418"
Russia,2005,Europa,Schizophrenia ,"0,188915564431"
Russia,2006,Europa,Schizophrenia ,"0,18985022282"
Russia,2007,Europa,Schizophrenia ,"0,191438949074"
Russia,2008,Europa,Schizophrenia ,"0,19325000017"
Russia,2009,Europa,Schizophrenia ,"0,194851857988"
Russia,2010,Europa,Schizophrenia ,"0,195815559297"
Russia,2011,Europa,Schizophrenia ,"0,196307778847"
Russia,2012,Europa,Schizophrenia ,"0,196776265328"
Russia,2013,Europa,Schizophrenia ,"0,19721544086"
Russia,2014,Europa,Schizophrenia ,"0,197611852053"
Russia,2015,Europa,Schizophrenia ,"0,197955261917"
Russia,2016,Europa,Schizophrenia ,"0,198225197978"
Russia,2017,Europa,Schizophrenia ,"0,198400237923"
Singapore,1990,Asia,Schizophrenia ,"0,263671693786"
Singapore,1991,Asia,Schizophrenia ,"0,263900285166"
Singapore,1992,Asia,Schizophrenia ,"0,264228962878"
Singapore,1993,Asia,Schizophrenia ,"0,264591555327"
Singapore,1994,Asia,Schizophrenia ,"0,264972388636"
Singapore,1995,Asia,Schizophrenia ,"0,265347249218"
Singapore,1996,Asia,Schizophrenia ,"0,266015218437"
Singapore,1997,Asia,Schizophrenia ,"0,267137544999"
Singapore,1998,Asia,Schizophrenia ,"0,268427042252"
Singapore,1999,Asia,Schizophrenia ,"0,269585610248"
Singapore,2000,Asia,Schizophrenia ,"0,270336445479"
Singapore,2001,Asia,Schizophrenia ,"0,270823192985"
Singapore,2002,Asia,Schizophrenia ,"0,271344171517"
Singapore,2003,Asia,Schizophrenia ,"0,271843940329"
Singapore,2004,Asia,Schizophrenia ,"0,272283871989"
Singapore,2005,Asia,Schizophrenia ,"0,272574825762999"
Singapore,2006,Asia,Schizophrenia ,"0,272687846468999"
Singapore,2007,Asia,Schizophrenia ,"0,272659905142"
Singapore,2008,Asia,Schizophrenia ,"0,272569528878"
Singapore,2009,Asia,Schizophrenia ,"0,272513193464"
Singapore,2010,Asia,Schizophrenia ,"0,272570832597999"
Singapore,2011,Asia,Schizophrenia ,"0,272711570735"
Singapore,2012,Asia,Schizophrenia ,"0,272859735008"
Singapore,2013,Asia,Schizophrenia ,"0,273013249461"
Singapore,2014,Asia,Schizophrenia ,"0,273207724951"
Singapore,2015,Asia,Schizophrenia ,"0,273445333671"
Singapore,2016,Asia,Schizophrenia ,"0,273737560117"
Singapore,2017,Asia,Schizophrenia ,"0,2740898744"
South Africa,1990,África,Schizophrenia ,"0,177689596276999"
South Africa,1991,África,Schizophrenia ,"0,17755435294"
South Africa,1992,África,Schizophrenia ,"0,17742640364"
South Africa,1993,África,Schizophrenia ,"0,17731204793"
South Africa,1994,África,Schizophrenia ,"0,177221717443"
South Africa,1995,África,Schizophrenia ,"0,177160763508"
South Africa,1996,África,Schizophrenia ,"0,177070367020999"
South Africa,1997,África,Schizophrenia ,"0,176927331754"
South Africa,1998,África,Schizophrenia ,"0,176788697718"
South Africa,1999,África,Schizophrenia ,"0,17670974926"
South Africa,2000,África,Schizophrenia ,"0,176749818887999"
South Africa,2001,África,Schizophrenia ,"0,176979125540999"
South Africa,2002,África,Schizophrenia ,"0,17737719968"
South Africa,2003,África,Schizophrenia ,"0,17786001443"
South Africa,2004,África,Schizophrenia ,"0,178338940189"
South Africa,2005,África,Schizophrenia ,"0,178723788673"
South Africa,2006,África,Schizophrenia ,"0,179096609854"
South Africa,2007,África,Schizophrenia ,"0,179561938016"
South Africa,2008,África,Schizophrenia ,"0,180049136625"
South Africa,2009,África,Schizophrenia ,"0,180477610814"
South Africa,2010,África,Schizophrenia ,"0,180769782154"
South Africa,2011,África,Schizophrenia ,"0,180965038386999"
South Africa,2012,África,Schizophrenia ,"0,18115788069"
South Africa,2013,África,Schizophrenia ,"0,181346364538"
South Africa,2014,África,Schizophrenia ,"0,181524254847"
